seller_id,monthly_revenue,revenue_growth,order_volume,avg_order_value,return_rate,rating,days_active,inventory_turnover,late_ship_rate,previous_loans,platform,category,defaulted
VN02509,36276990.0,0.1022,889,263534.0,0.0899,4.6,1354,7.75,0.1952,1,Lazada,Fashion,0
VN02510,37063994.0,0.3053,357,173541.0,0.2925,4.4,117,9.56,0.1006,3,Lazada,Fashion,0
VN02511,143436007.0,0.4884,594,241627.0,0.244,4.3,592,7.03,0.0467,2,Shopee,Beauty,0
VN02512,150646802.0,-0.0132,797,130821.0,0.1586,4.2,1298,7.34,0.1543,2,Lazada,Fashion,0
VN02513,150829841.0,-0.0031,335,169166.0,0.092,4.3,1520,9.43,0.1638,0,Shopee,Home,0
VN02514,82539139.0,0.8168,836,919573.0,0.0084,4.1,1495,11.5,0.1354,1,Lazada,Home,0
VN02515,90958081.0,0.5544,546,204733.0,0.1025,4.0,1166,5.0,0.0044,0,Shopee,Food,0
VN02516,127791379.0,0.3715,506,74921.0,0.1271,3.7,471,12.64,0.1928,3,TikTok Shop,Food,0
VN02517,106581420.0,0.4597,626,163686.0,0.0679,4.1,1061,7.05,0.0213,1,Shopee,Food,0
VN02518,18916114.0,-0.3134,266,118331.0,0.0482,3.5,1602,9.44,0.0752,1,Lazada,Food,0
VN02519,84111199.0,0.4226,1115,217425.0,0.2186,3.9,588,1.94,0.2136,4,TikTok Shop,Home,0
VN02520,52769566.0,0.2869,187,128710.0,0.0711,4.1,1153,7.15,0.0441,4,Shopee,Food,0
VN02521,113965755.0,0.3322,889,180608.0,0.0889,4.3,1398,0.72,0.2312,0,Shopee,Electronics,0
VN02522,937703400.0,0.0993,215,138702.0,0.1877,4.3,1738,5.78,0.2237,0,Shopee,Beauty,0
VN02523,131643919.0,-0.2482,231,221592.0,0.2112,4.4,782,1.24,0.1282,2,Shopee,Beauty,0
VN02524,78991652.0,-0.1083,390,146723.0,0.2184,4.4,930,12.61,0.1402,2,Shopee,Home,0
VN02525,199505253.0,0.8384,25,240011.0,0.3421,5.0,510,9.58,0.1044,5,Shopee,Beauty,0
VN02526,143524443.0,0.1609,1050,531943.0,0.1159,5.0,732,11.19,0.0412,5,TikTok Shop,Beauty,0
VN02527,136942388.0,0.2334,906,112735.0,0.1211,4.0,1395,6.81,0.378,5,Lazada,Fashion,0
VN02528,157531807.0,-0.2841,449,288349.0,0.2506,4.7,972,12.0,0.0161,2,Shopee,Food,0
VN02529,467265265.0,-0.303,832,58899.0,0.1181,4.1,1287,12.29,0.0392,1,Shopee,Food,0
VN02530,42790800.0,0.5465,945,178727.0,0.0659,3.4,822,5.32,0.0208,3,Shopee,Fashion,0
VN02531,142552949.0,0.3226,705,225134.0,0.315,4.5,1288,5.59,0.0676,0,Shopee,Home,0
VN02532,49884164.0,0.2859,1170,138136.0,0.0966,3.9,155,7.36,0.1445,2,TikTok Shop,Electronics,0
VN02533,151581575.0,-0.0461,869,82150.0,0.0812,3.9,719,1.07,0.0852,1,Shopee,Home,0
VN02534,50172876.0,0.5809,798,197004.0,0.0808,3.9,506,13.94,0.0409,4,TikTok Shop,Electronics,0
VN02535,73073394.0,-0.1397,333,431947.0,0.2794,3.8,714,5.35,0.1505,3,Shopee,Electronics,0
VN02536,80091682.0,-0.1126,858,186610.0,0.0893,5.0,401,6.86,0.2026,4,TikTok Shop,Fashion,0
VN02537,207753438.0,0.2259,635,265478.0,0.146,3.6,1173,10.69,0.0735,5,Lazada,Home,0
VN02538,199005065.0,0.0078,799,352724.0,0.2027,4.1,571,4.52,0.0763,4,Shopee,Food,0
VN02539,39259812.0,-0.0407,411,690891.0,0.1203,3.4,589,3.22,0.012,3,Lazada,Home,0
VN02540,104135197.0,0.4565,1096,118641.0,0.3327,3.8,208,2.22,0.3958,1,Shopee,Home,1
VN02541,58692066.0,0.4637,474,124922.0,0.1693,3.5,1147,7.63,0.3163,4,Shopee,Electronics,0
VN02542,38885085.0,0.6806,75,173491.0,0.0303,4.5,596,0.57,0.1026,1,Lazada,Electronics,0
VN02543,84921445.0,0.1721,383,273134.0,0.2972,3.4,777,10.08,0.1893,4,TikTok Shop,Food,0
VN02544,79291216.0,-0.2586,1159,62922.0,0.057,4.9,980,6.73,0.1301,2,Shopee,Food,0
VN02545,616788888.0,-0.0079,733,278418.0,0.0654,3.5,331,7.68,0.1979,5,Shopee,Electronics,0
VN02546,138270140.0,0.875,560,216237.0,0.08,3.7,1471,4.05,0.0591,3,Shopee,Home,0
VN02547,35561953.0,0.3953,1055,153741.0,0.1531,4.5,615,2.91,0.0289,0,TikTok Shop,Electronics,0
VN02548,65425294.0,0.5372,510,248390.0,0.0282,5.0,1505,9.95,0.1412,3,TikTok Shop,Beauty,0
VN02549,214976112.0,-0.3408,511,313271.0,0.1776,4.0,1470,3.34,0.0823,4,Shopee,Beauty,0
VN02550,478579108.0,0.2978,519,335713.0,0.1592,4.5,1175,11.03,0.228,4,TikTok Shop,Electronics,0
VN02551,30417009.0,-0.3031,983,202275.0,0.173,3.7,86,3.25,0.3252,5,Shopee,Food,1
VN02552,24399098.0,0.3615,1107,236338.0,0.1124,3.9,1053,8.77,0.0218,2,TikTok Shop,Electronics,0
VN02553,406552602.0,0.801,175,231923.0,0.0805,4.1,1192,9.19,0.08,2,Shopee,Home,0
VN02554,133847364.0,0.8605,732,371609.0,0.0965,3.8,1252,7.33,0.1377,3,Shopee,Beauty,0
VN02555,52105468.0,0.3257,1183,242949.0,0.2179,4.8,750,13.96,0.3472,0,Shopee,Fashion,0
VN02556,149225899.0,0.2228,1007,277232.0,0.1099,4.6,1414,5.57,0.0184,5,Shopee,Food,0
VN02557,13841601.0,0.8313,283,313743.0,0.0831,3.9,1703,12.42,0.0463,3,Shopee,Fashion,0
VN02558,100185260.0,0.492,713,534604.0,0.0717,3.0,439,2.78,0.2648,0,Shopee,Food,0
VN02559,127785787.0,-0.2689,879,149805.0,0.0299,3.8,675,5.05,0.1715,1,Shopee,Fashion,0
VN02560,199874975.0,0.2322,364,452641.0,0.1437,4.8,1581,2.46,0.0089,4,Shopee,Fashion,0
VN02561,46715101.0,-0.0497,124,690761.0,0.0679,4.1,1668,8.65,0.1785,1,TikTok Shop,Electronics,0
VN02562,106564966.0,0.2373,421,154659.0,0.2417,4.7,1296,9.12,0.0103,3,Shopee,Food,0
VN02563,49919962.0,0.2193,664,180161.0,0.1259,5.0,1143,6.62,0.0173,0,Shopee,Beauty,0
VN02564,121028646.0,0.3777,65,162069.0,0.135,4.5,1569,10.22,0.0761,0,Lazada,Fashion,0
VN02565,51058891.0,0.096,1125,278854.0,0.0629,4.8,91,12.21,0.5011,1,Shopee,Electronics,0
VN02566,73582985.0,-0.1447,1106,79155.0,0.1179,3.9,1265,10.98,0.07,2,Shopee,Home,0
VN02567,47352892.0,0.2796,610,156412.0,0.0816,4.8,277,3.76,0.0044,2,TikTok Shop,Food,0
VN02568,162851969.0,0.6878,993,175112.0,0.2799,4.1,1757,4.83,0.1037,5,Shopee,Food,0
VN02569,190247866.0,0.48,1080,167620.0,0.2588,3.8,526,5.63,0.0348,1,TikTok Shop,Beauty,0
VN02570,83807627.0,0.073,745,166778.0,0.225,5.0,85,3.25,0.1329,2,Shopee,Fashion,0
VN02571,102839337.0,0.8194,71,157215.0,0.0681,4.2,488,5.38,0.0167,0,Shopee,Electronics,0
VN02572,33718474.0,0.7903,752,296171.0,0.3047,3.8,948,3.71,0.107,3,Lazada,Fashion,0
VN02573,79816636.0,-0.0883,210,262793.0,0.167,4.4,1342,13.94,0.0163,2,Shopee,Electronics,0
VN02574,96239125.0,-0.3007,1100,470570.0,0.0842,3.7,1596,11.07,0.0608,5,Shopee,Beauty,0
VN02575,713429954.0,0.5766,126,296549.0,0.1192,3.6,1523,12.11,0.1409,0,Shopee,Fashion,0
VN02576,43402375.0,0.6845,779,115984.0,0.0109,4.1,1442,12.95,0.0462,5,Shopee,Home,0
VN02577,299652171.0,0.8598,725,184422.0,0.1206,3.5,1474,9.48,0.3475,3,Shopee,Beauty,0
VN02578,211058115.0,0.7623,962,174885.0,0.0331,4.0,1566,2.88,0.2117,0,Shopee,Beauty,0
VN02579,123342711.0,0.4007,40,228118.0,0.2453,3.5,1763,10.74,0.1098,4,TikTok Shop,Food,0
VN02580,373700549.0,0.3126,424,346842.0,0.232,4.7,586,0.71,0.2031,3,TikTok Shop,Electronics,0
VN02581,132101233.0,-0.3152,772,220338.0,0.0549,5.0,1612,2.03,0.1057,4,Shopee,Fashion,0
VN02582,133801698.0,-0.0417,545,220631.0,0.0371,3.5,993,0.9,0.0894,2,TikTok Shop,Electronics,0
VN02583,96028877.0,0.2245,1144,201798.0,0.1285,5.0,1787,2.33,0.1095,5,TikTok Shop,Beauty,0
VN02584,250176359.0,0.4356,763,301128.0,0.3225,4.6,1134,10.65,0.1014,2,Lazada,Fashion,1
VN02585,227429743.0,0.3466,260,151077.0,0.0539,4.3,473,12.45,0.1739,0,Shopee,Home,0
VN02586,62504058.0,0.5783,1119,96906.0,0.0296,3.4,821,4.26,0.1574,1,Lazada,Electronics,0
VN02587,37153354.0,-0.0003,676,277143.0,0.0598,3.4,1340,2.11,0.0623,0,Shopee,Electronics,0
VN02588,85820162.0,0.3562,923,242216.0,0.091,4.2,1337,4.18,0.0721,5,TikTok Shop,Home,0
VN02589,54842230.0,-0.2398,410,389146.0,0.0563,4.1,520,9.24,0.1696,5,TikTok Shop,Beauty,1
VN02590,95282486.0,0.1671,536,59638.0,0.0293,4.1,1441,5.23,0.1202,5,Lazada,Electronics,0
VN02591,252792260.0,0.5877,940,190961.0,0.2934,4.2,1754,13.48,0.3018,4,Shopee,Food,0
VN02592,70917214.0,0.5168,278,211791.0,0.0442,3.8,1604,2.27,0.32,5,TikTok Shop,Food,0
VN02593,96773375.0,0.8883,804,94331.0,0.051,4.1,624,13.87,0.097,3,Shopee,Fashion,0
VN02594,104376702.0,-0.0026,186,192279.0,0.0926,4.2,437,0.67,0.0819,1,Lazada,Home,0
VN02595,188823479.0,0.2727,279,363473.0,0.0823,5.0,356,6.6,0.1005,0,Lazada,Beauty,0
VN02596,18528729.0,0.0619,1064,569809.0,0.1401,3.1,971,3.9,0.0365,4,Shopee,Food,0
VN02597,63400023.0,0.2008,490,328143.0,0.2354,4.4,978,8.14,0.1192,4,Shopee,Fashion,0
VN02598,117091094.0,0.7212,370,170717.0,0.0295,4.2,1229,1.8,0.064,2,Shopee,Fashion,0
VN02599,245807488.0,0.5053,1064,377286.0,0.1053,4.2,1574,12.32,0.132,0,Shopee,Electronics,0
VN02600,69100544.0,0.7531,48,316697.0,0.1313,4.4,412,2.34,0.1514,0,Lazada,Beauty,0
VN02601,24460875.0,-0.0956,278,157598.0,0.0783,5.0,1043,8.43,0.253,5,Shopee,Food,0
VN02602,159058654.0,0.7417,1176,150107.0,0.0804,4.4,1311,0.95,0.021,5,Shopee,Home,0
VN02603,62051684.0,-0.2753,830,184564.0,0.209,3.5,376,4.7,0.0766,4,TikTok Shop,Electronics,0
VN02604,40945399.0,0.7607,889,118726.0,0.1594,4.4,301,2.52,0.0754,0,TikTok Shop,Food,0
VN02605,62566526.0,0.0613,768,171889.0,0.1533,4.1,1314,13.7,0.0758,5,Shopee,Fashion,0
VN02606,87016297.0,0.0432,580,256114.0,0.0643,3.9,425,0.66,0.0806,2,Shopee,Home,0
VN02607,63493081.0,0.2901,476,337477.0,0.2242,4.3,1745,5.26,0.1531,1,TikTok Shop,Fashion,0
VN02608,19111971.0,0.8259,669,166138.0,0.1749,4.1,183,4.59,0.0299,4,Shopee,Electronics,0
VN02609,195838255.0,-0.2903,95,402001.0,0.2815,4.1,1580,9.37,0.161,2,Shopee,Home,0
VN02610,259990664.0,0.0903,771,277910.0,0.1493,4.1,1120,1.26,0.2853,2,Shopee,Home,0
VN02611,162899091.0,0.7207,884,284312.0,0.0836,3.6,870,11.44,0.156,3,Lazada,Electronics,0
VN02612,42573210.0,0.1451,1084,126816.0,0.1109,4.6,1752,6.8,0.1368,1,Shopee,Fashion,0
VN02613,85916062.0,-0.1011,613,495776.0,0.3359,4.1,377,6.61,0.0889,2,TikTok Shop,Home,1
VN02614,99444376.0,0.181,821,264787.0,0.1321,4.3,1116,3.56,0.0276,3,TikTok Shop,Beauty,0
VN02615,156582846.0,0.1319,1091,170019.0,0.0889,3.8,385,7.12,0.067,3,Shopee,Beauty,0
VN02616,164966894.0,0.7943,998,155662.0,0.1055,3.6,1334,5.41,0.0425,0,TikTok Shop,Fashion,0
VN02617,57619387.0,0.6024,718,171918.0,0.1034,4.0,1094,3.81,0.079,5,Shopee,Home,0
VN02618,106270328.0,0.2814,490,120672.0,0.1402,4.2,1593,2.78,0.1909,2,TikTok Shop,Fashion,0
VN02619,140815391.0,0.8855,606,329111.0,0.1167,4.0,396,10.33,0.0733,4,Lazada,Beauty,0
VN02620,297780365.0,0.2316,30,127012.0,0.2761,4.2,1044,2.42,0.0699,0,Shopee,Home,0
VN02621,169502783.0,-0.2772,501,232097.0,0.1289,3.1,306,2.77,0.0161,1,TikTok Shop,Home,0
VN02622,180599515.0,-0.0222,720,160338.0,0.0714,5.0,250,8.29,0.1848,5,Shopee,Fashion,0
VN02623,106416369.0,0.1951,1179,280800.0,0.023,3.8,1782,3.55,0.115,4,Shopee,Home,0
VN02624,287819573.0,-0.1539,634,300545.0,0.0872,3.6,1787,6.7,0.1088,4,Shopee,Fashion,0
VN02625,135885353.0,0.8345,1033,145517.0,0.1655,4.8,90,7.96,0.2844,3,TikTok Shop,Food,0
VN02626,52387788.0,0.6086,791,197415.0,0.1188,3.6,1156,4.2,0.1285,2,Shopee,Food,0
VN02627,286293331.0,-0.0146,461,97568.0,0.2278,4.3,1238,5.14,0.0925,3,Shopee,Beauty,0
VN02628,168665404.0,0.3885,304,469898.0,0.2011,3.6,1200,3.34,0.2433,3,TikTok Shop,Beauty,0
VN02629,71679617.0,0.5518,223,342491.0,0.0983,4.0,104,6.72,0.1663,2,TikTok Shop,Electronics,0
VN02630,69746673.0,0.8266,427,99931.0,0.143,4.1,502,13.9,0.1214,2,Lazada,Food,0
VN02631,124826042.0,0.752,691,130164.0,0.0915,3.8,1054,5.4,0.116,2,Shopee,Food,0
VN02632,141440345.0,0.294,678,187698.0,0.063,4.6,445,9.32,0.1067,3,TikTok Shop,Electronics,0
VN02633,115868814.0,0.6183,304,204716.0,0.1604,4.9,1522,9.08,0.2526,5,Lazada,Fashion,0
VN02634,126212999.0,0.3527,165,142482.0,0.2696,3.8,1418,11.12,0.0384,2,Shopee,Food,0
VN02635,357615173.0,0.3409,869,113271.0,0.1451,4.3,1727,10.11,0.104,2,TikTok Shop,Food,0
VN02636,223217539.0,-0.2066,622,244633.0,0.1648,3.5,46,0.66,0.0844,4,Shopee,Beauty,0
VN02637,115291780.0,-0.1923,384,479137.0,0.1277,4.3,1563,4.67,0.08,3,TikTok Shop,Electronics,0
VN02638,202445837.0,0.3119,719,206351.0,0.287,4.6,1492,12.25,0.1558,2,TikTok Shop,Electronics,0
VN02639,46066984.0,-0.0139,840,173537.0,0.025,4.3,1584,7.78,0.0149,3,Lazada,Beauty,0
VN02640,134684463.0,-0.3237,1019,164650.0,0.0635,3.9,1112,1.91,0.0957,1,Shopee,Food,0
VN02641,388180021.0,0.5535,391,116034.0,0.2267,4.1,1766,4.23,0.029,0,TikTok Shop,Home,0
VN02642,84855942.0,-0.3094,987,143488.0,0.0779,4.0,1168,4.33,0.0956,4,Shopee,Electronics,0
VN02643,52919082.0,0.3941,132,354355.0,0.1239,4.1,232,12.29,0.0713,4,Shopee,Food,0
VN02644,61278116.0,0.324,1043,71295.0,0.0848,3.9,1596,7.97,0.1861,3,Shopee,Fashion,0
VN02645,44135510.0,0.861,458,207950.0,0.0424,4.3,1247,8.71,0.045,2,Shopee,Electronics,0
VN02646,55474198.0,0.2553,769,203613.0,0.0889,3.6,501,5.46,0.0146,3,Shopee,Beauty,0
VN02647,75687148.0,-0.2705,654,213032.0,0.0709,2.8,1159,1.31,0.1792,5,Lazada,Electronics,0
VN02648,34824257.0,0.3396,138,288863.0,0.1556,4.7,908,1.52,0.0752,0,Shopee,Beauty,0
VN02649,101109409.0,0.7014,672,207022.0,0.2272,4.2,994,6.18,0.0554,4,Shopee,Fashion,0
VN02650,196605134.0,0.8961,836,160015.0,0.0874,4.3,847,2.9,0.0866,4,Lazada,Food,0
VN02651,50585871.0,0.1879,678,144595.0,0.0754,3.8,1179,1.91,0.1681,0,Shopee,Beauty,0
VN02652,312296290.0,0.0504,374,384297.0,0.1046,4.0,443,4.04,0.1361,3,TikTok Shop,Beauty,0
VN02653,146581782.0,0.7833,637,337907.0,0.1531,3.7,1668,10.52,0.195,4,Shopee,Fashion,0
VN02654,216464136.0,-0.1109,1095,846460.0,0.0981,4.8,1728,1.49,0.2476,2,Shopee,Home,0
VN02655,61014621.0,0.4193,933,174470.0,0.1638,3.9,1563,6.55,0.1208,3,Shopee,Electronics,0
VN02656,189688521.0,0.1571,1188,145932.0,0.0904,3.4,530,11.65,0.0241,2,Shopee,Home,0
VN02657,44059413.0,-0.2986,466,251849.0,0.0362,4.5,150,4.12,0.0221,5,TikTok Shop,Electronics,0
VN02658,194839291.0,0.0841,134,248826.0,0.2368,4.8,636,4.58,0.0576,5,TikTok Shop,Fashion,0
VN02659,113677893.0,-0.0185,596,276006.0,0.0622,4.1,1261,12.44,0.1069,5,Lazada,Fashion,0
VN02660,151324700.0,0.5076,113,306682.0,0.0634,5.0,1714,9.28,0.0498,1,Shopee,Home,0
VN02661,41379827.0,0.836,528,274673.0,0.2118,4.3,379,11.27,0.4042,0,Shopee,Fashion,0
VN02662,51069480.0,-0.0149,678,343697.0,0.0262,4.1,849,4.4,0.1215,5,TikTok Shop,Food,0
VN02663,156399027.0,0.6643,415,367325.0,0.2355,4.2,1246,13.96,0.0076,4,Shopee,Home,0
VN02664,49069047.0,-0.2808,379,370616.0,0.0546,4.4,683,2.4,0.3398,0,TikTok Shop,Beauty,0
VN02665,141442625.0,0.3227,595,64818.0,0.1695,4.7,813,13.49,0.0912,0,Shopee,Beauty,0
VN02666,35842563.0,-0.2618,635,225526.0,0.1245,4.5,1446,12.68,0.294,2,Lazada,Fashion,0
VN02667,188787133.0,0.8175,842,126550.0,0.1312,4.3,526,7.95,0.0737,4,Shopee,Fashion,0
VN02668,39650238.0,0.6079,261,340348.0,0.0381,4.2,421,8.4,0.0689,1,Shopee,Electronics,0
VN02669,151216774.0,0.4724,448,64142.0,0.186,4.6,1766,10.96,0.0976,0,Shopee,Home,0
VN02670,159766383.0,0.6799,1131,418576.0,0.1741,3.9,1727,4.64,0.2981,2,Shopee,Home,0
VN02671,59258580.0,0.4594,629,130307.0,0.1986,3.4,1162,7.62,0.1219,5,TikTok Shop,Food,0
VN02672,154626011.0,0.8612,957,116200.0,0.084,4.3,958,12.68,0.1606,2,Lazada,Beauty,0
VN02673,121488686.0,0.5424,977,239935.0,0.1192,3.7,499,1.42,0.0274,5,Shopee,Beauty,0
VN02674,66710212.0,0.8058,638,166602.0,0.2805,3.5,379,12.72,0.1759,4,Shopee,Food,0
VN02675,46902615.0,0.2964,335,488793.0,0.081,5.0,804,10.34,0.2071,3,Shopee,Electronics,0
VN02676,22931699.0,-0.2037,870,396931.0,0.2878,2.5,1775,10.89,0.0621,3,Shopee,Food,0
VN02677,129895071.0,0.3102,76,155528.0,0.0428,4.5,178,1.37,0.0599,1,Shopee,Electronics,0
VN02678,30904054.0,-0.1914,314,338149.0,0.2513,3.7,285,3.03,0.0241,5,TikTok Shop,Electronics,0
VN02679,107339595.0,0.3906,417,152872.0,0.0907,3.8,1442,12.99,0.0176,2,TikTok Shop,Electronics,0
VN02680,82015092.0,0.2531,969,152214.0,0.0718,4.4,1252,2.17,0.1889,3,TikTok Shop,Fashion,0
VN02681,166308837.0,0.4282,267,286958.0,0.1041,5.0,1496,9.02,0.0748,0,TikTok Shop,Fashion,0
VN02682,79674957.0,-0.3374,492,415784.0,0.2433,4.6,1239,11.07,0.0588,1,TikTok Shop,Electronics,0
VN02683,78054211.0,-0.1064,174,161049.0,0.0741,3.7,373,3.62,0.037,5,Shopee,Food,0
VN02684,173017452.0,0.2642,975,167299.0,0.134,4.2,706,9.93,0.1866,0,Shopee,Food,0
VN02685,128481248.0,0.8381,219,233422.0,0.1986,4.1,137,1.39,0.0573,3,Shopee,Food,0
VN02686,126672677.0,0.1295,1176,128413.0,0.1045,3.2,624,7.23,0.1815,2,Shopee,Fashion,0
VN02687,142087084.0,0.1805,872,439198.0,0.1588,4.2,1133,5.01,0.0398,3,Shopee,Electronics,0
VN02688,31589044.0,0.5434,774,127800.0,0.0477,3.9,1306,9.22,0.0729,1,Shopee,Beauty,0
VN02689,176281289.0,0.4047,735,146298.0,0.0251,4.6,54,12.5,0.1074,5,Shopee,Food,0
VN02690,158196991.0,0.0237,1055,485833.0,0.1113,4.0,312,2.19,0.1058,1,TikTok Shop,Fashion,0
VN02691,46617551.0,0.1635,82,223529.0,0.1831,5.0,1616,6.58,0.0959,0,TikTok Shop,Home,0
VN02692,83215122.0,-0.0779,147,530615.0,0.0693,4.4,916,6.21,0.0445,0,Shopee,Electronics,0
VN02693,97028910.0,0.8575,933,179937.0,0.0335,4.3,967,4.87,0.0459,1,TikTok Shop,Food,0
VN02694,90343300.0,-0.1867,444,707689.0,0.191,5.0,649,6.98,0.03,0,TikTok Shop,Fashion,0
VN02695,128365853.0,0.1148,322,273163.0,0.1023,4.4,267,12.39,0.2541,4,Shopee,Home,0
VN02696,292368364.0,-0.3177,664,137831.0,0.2619,5.0,967,13.64,0.0273,5,Lazada,Electronics,0
VN02697,224935678.0,-0.0728,426,136773.0,0.1133,3.6,345,0.54,0.2676,1,Shopee,Beauty,0
VN02698,37349706.0,0.6256,111,96896.0,0.1684,3.2,869,10.48,0.2387,5,TikTok Shop,Electronics,0
VN02699,159340263.0,-0.0985,1192,102344.0,0.0275,4.3,492,8.8,0.1454,0,Lazada,Electronics,0
VN02700,270748253.0,-0.2499,1065,144384.0,0.2763,4.8,1751,13.93,0.0381,5,TikTok Shop,Food,0
VN02701,133566013.0,0.2431,1098,122296.0,0.0279,3.6,621,1.71,0.083,3,TikTok Shop,Electronics,0
VN02702,226495428.0,-0.3375,216,55328.0,0.084,4.0,869,11.45,0.0383,2,Lazada,Home,0
VN02703,452004564.0,-0.244,776,305823.0,0.3931,3.4,1025,13.11,0.049,4,Shopee,Home,1
VN02704,215351505.0,0.6595,888,295868.0,0.1157,4.2,1661,12.81,0.1055,4,Shopee,Electronics,0
VN02705,120478449.0,0.6143,595,234260.0,0.2154,4.2,1435,8.07,0.0339,2,TikTok Shop,Electronics,0
VN02706,218832325.0,0.7939,384,113836.0,0.0087,4.5,1518,4.92,0.1222,2,Lazada,Home,0
VN02707,111403118.0,0.7181,547,457438.0,0.0583,3.9,179,9.14,0.1828,5,TikTok Shop,Home,0
VN02708,101739612.0,0.504,1190,183674.0,0.1712,4.1,381,4.63,0.141,5,Lazada,Food,0
VN02709,76778816.0,-0.2846,1140,132374.0,0.0265,4.5,471,6.07,0.0262,3,Shopee,Beauty,0
VN02710,322805334.0,0.6286,913,225549.0,0.2726,4.3,424,6.52,0.0117,5,TikTok Shop,Home,0
VN02711,54091007.0,0.7069,621,219174.0,0.2348,4.4,1418,4.58,0.0662,2,Lazada,Beauty,0
VN02712,315375892.0,0.6489,887,57447.0,0.0079,4.6,35,5.11,0.1509,4,Shopee,Beauty,0
VN02713,145385311.0,0.2856,1163,197704.0,0.1819,4.6,563,0.6,0.2622,3,Lazada,Home,0
VN02714,34988163.0,-0.0589,784,213260.0,0.0532,5.0,249,4.51,0.0479,2,Shopee,Food,0
VN02715,131660470.0,0.7067,848,166147.0,0.1426,4.4,900,6.88,0.0999,3,Lazada,Electronics,0
VN02716,20686257.0,0.559,1013,103702.0,0.1238,4.4,41,2.84,0.1324,3,Lazada,Fashion,0
VN02717,159751655.0,0.876,952,105240.0,0.0295,4.0,824,11.38,0.0835,5,Shopee,Electronics,0
VN02718,194107680.0,-0.1554,250,259635.0,0.0552,4.2,1438,7.76,0.0112,5,Shopee,Fashion,0
VN02719,64085779.0,-0.0679,176,293843.0,0.074,3.6,733,11.22,0.0586,0,Shopee,Home,0
VN02720,109634293.0,-0.0853,568,160491.0,0.1689,3.9,487,2.23,0.0534,2,Shopee,Electronics,0
VN02721,432727205.0,0.6407,802,243083.0,0.1824,4.8,254,11.58,0.0798,5,Shopee,Electronics,0
VN02722,68386772.0,-0.1164,1106,159698.0,0.2555,3.4,365,13.44,0.0712,0,Shopee,Fashion,0
VN02723,45164381.0,-0.2667,573,131056.0,0.1673,4.9,196,5.26,0.0722,5,Shopee,Food,0
VN02724,303607878.0,0.8982,275,223518.0,0.0535,4.0,1369,4.33,0.0263,4,Shopee,Home,0
VN02725,435471710.0,-0.319,231,113035.0,0.0075,3.7,1169,9.23,0.0196,3,Lazada,Home,0
VN02726,100209320.0,0.6941,1162,517566.0,0.175,4.1,527,9.08,0.1203,4,Shopee,Home,0
VN02727,213382583.0,0.1067,819,97855.0,0.0245,4.5,177,2.02,0.1538,3,TikTok Shop,Electronics,0
VN02728,273307184.0,0.702,215,231402.0,0.2023,4.2,65,13.01,0.0309,2,Shopee,Beauty,0
VN02729,57261372.0,0.3433,416,216451.0,0.0687,5.0,1460,6.97,0.0184,1,TikTok Shop,Fashion,0
VN02730,69443263.0,0.777,289,207055.0,0.0546,4.4,1438,10.82,0.2073,2,Lazada,Electronics,0
VN02731,251550893.0,0.8077,220,421551.0,0.1391,4.5,1019,5.35,0.0265,3,Shopee,Food,0
VN02732,353629640.0,-0.3386,1078,52412.0,0.0586,4.5,1464,4.03,0.3509,1,Shopee,Food,0
VN02733,152421558.0,-0.2557,881,246685.0,0.2357,4.3,337,2.0,0.1384,1,TikTok Shop,Electronics,0
VN02734,51657153.0,-0.0371,107,175135.0,0.1467,4.1,671,4.21,0.1819,2,Shopee,Fashion,1
VN02735,443538796.0,0.4866,1080,268871.0,0.1211,4.3,269,13.91,0.0037,4,Shopee,Home,0
VN02736,67105182.0,0.7603,393,206352.0,0.2064,4.3,946,9.38,0.0608,2,Shopee,Home,0
VN02737,77721825.0,0.2249,1145,193395.0,0.1653,4.2,934,11.34,0.1722,3,Shopee,Beauty,0
VN02738,129184655.0,0.4087,79,109792.0,0.1711,4.8,1420,13.44,0.047,4,TikTok Shop,Electronics,0
VN02739,320572916.0,-0.1144,379,143405.0,0.2542,4.8,885,1.57,0.1113,3,Lazada,Beauty,0
VN02740,189610397.0,0.6562,835,961024.0,0.0714,3.6,333,2.72,0.0496,5,TikTok Shop,Food,0
VN02741,136406387.0,0.8592,1062,270101.0,0.2293,4.7,646,13.03,0.1629,5,Shopee,Home,0
VN02742,141451350.0,-0.0143,554,339863.0,0.1803,4.2,1220,8.12,0.0367,4,Shopee,Home,0
VN02743,103247131.0,0.2685,1100,168392.0,0.0518,4.0,583,9.07,0.1094,0,Lazada,Beauty,0
VN02744,151880508.0,-0.2424,505,130901.0,0.0563,4.6,795,6.27,0.0917,4,Lazada,Electronics,0
VN02745,14989042.0,0.3489,243,296029.0,0.1809,4.3,1354,11.49,0.1364,0,Shopee,Beauty,0
VN02746,80000577.0,0.2785,1058,77508.0,0.3174,3.8,927,7.48,0.0339,3,Lazada,Food,0
VN02747,119758941.0,-0.1695,17,145021.0,0.2465,4.6,1001,11.65,0.1475,2,Lazada,Electronics,0
VN02748,42149755.0,0.2026,925,168167.0,0.0465,4.2,1258,13.89,0.1085,3,Shopee,Food,0
VN02749,133517417.0,0.0676,321,322060.0,0.1798,4.6,224,9.23,0.1502,2,TikTok Shop,Electronics,0
